,open,close,low,high,volume,money,high_limit,low_limit,avg,label
2005-03-29,1199.69,1195.02,1194.59,1209.23,923316000.0,5191811880.0,1320.12,1080.1,1202.297,1172.57
2005-03-30,1192.45,1172.57,1171.81,1192.45,1138348100.0,6153729562.0,1314.52,1075.52,1179.738,1181.24
2005-03-31,1168.83,1181.24,1162.03,1181.53,1043779000.0,5371672145.0,1289.83,1055.32,1169.368,1223.57
2005-04-01,1180.37,1223.57,1173.54,1237.8,1966033200.0,10792487064.0,1299.36,1063.11,1204.233,1202.97
2005-04-04,1212.12,1202.97,1196.94,1218.28,1379440100.0,7947332071.0,1345.92,1101.21,1207.972,1191.74
2005-04-05,1200.69,1191.74,1189.26,1209.34,1158268400.0,6448636873.0,1323.26,1082.67,1198.892,1214.87
2005-04-06,1191.2,1214.87,1183.91,1220.41,1672796600.0,9920447929.0,1310.92,1072.57,1202.024,1225.49
2005-04-07,1216.73,1225.49,1213.65,1248.06,2427681400.0,14120362984.0,1336.35,1093.38,1234.896,1248.52
2005-04-08,1225.05,1248.52,1218.76,1249.2,1776899800.0,10084950499.0,1348.04,1102.94,1233.689,1240.97
2005-04-11,1248.15,1240.97,1235.36,1252.81,1930075700.0,11032464803.0,1373.37,1123.67,1242.75,1219.51
2005-04-12,1239.13,1219.51,1218.51,1239.13,1307588100.0,7600585399.0,1365.07,1116.87,1227.531,1248.2
2005-04-13,1228.97,1248.2,1228.97,1254.32,1954707100.0,11064208873.0,1341.46,1097.56,1246.416,1234.33
2005-04-14,1252.21,1234.33,1233.24,1253.6,1561619800.0,8614317309.0,1373.02,1123.38,1242.778,1216.96
2005-04-15,1229.68,1216.96,1213.2,1229.68,1426229800.0,7801305382.0,1357.77,1110.9,1219.305,1197.73
2005-04-18,1212.39,1197.73,1190.98,1212.39,1167117600.0,6296262216.0,1338.66,1095.27,1201.115,1199.9
2005-04-19,1196.28,1199.9,1191.23,1202.49,1095012600.0,6108772712.0,1317.51,1077.96,1196.785,1184.19
2005-04-20,1198.96,1184.19,1178.64,1198.96,1118298400.0,5938905955.0,1319.89,1079.91,1185.096,1172.56
2005-04-21,1182.2,1172.56,1167.99,1190.54,1326684400.0,7070086218.0,1302.61,1065.77,1177.071,1169.19
2005-04-22,1171.03,1169.19,1163.4,1177.88,1357836300.0,7266510531.0,1289.81,1055.3,1170.458,1157.97
2005-04-25,1166.34,1157.97,1146.41,1166.34,1354764800.0,6908598428.0,1286.11,1052.27,1154.864,1165.34
2005-04-26,1155.64,1165.34,1151.64,1169.14,1397414100.0,7207425085.0,1273.77,1042.17,1161.1,1148.76
2005-04-27,1165.1,1148.76,1148.14,1166.2,1361286500.0,7082585050.0,1281.87,1048.8,1156.593,1169.12
2005-04-28,1145.75,1169.12,1135.73,1172.71,1741974300.0,9044192155.0,1263.63,1033.88,1156.528,1159.15
2005-04-29,1168.33,1159.15,1155.98,1170.2,1410569600.0,7352285704.0,1286.03,1052.21,1163.459,1130.84
2005-05-09,1160.62,1130.84,1130.41,1165.39,1086935000.0,5551480596.0,1275.06,1043.23,1141.706,1135.56
2005-05-10,1126.82,1135.56,1108.42,1135.8,1316415400.0,6768361115.0,1243.92,1017.75,1122.08,1124.27
2005-05-11,1134.6,1124.27,1121.87,1140.17,1099556900.0,5633261021.0,1249.12,1022.0,1130.331,1103.99
2005-05-12,1122.18,1103.99,1099.84,1122.92,1235588300.0,6506232863.0,1236.7,1011.84,1110.928,1107.63
2005-05-13,1101.61,1107.63,1093.28,1120.17,1347494700.0,6567864533.0,1214.39,993.59,1105.904,1095.47
2005-05-16,1105.4,1095.47,1082.14,1105.4,1022775900.0,5058195546.0,1218.39,996.86,1093.77,1099.64
2005-05-17,1091.26,1099.64,1083.94,1108.18,1156872700.0,5353712649.0,1205.01,985.92,1098.277,1102.96
2005-05-18,1099.74,1102.96,1090.3,1108.84,1037840800.0,5061369090.0,1209.6,989.68,1099.033,1103.47
2005-05-19,1101.75,1103.47,1083.12,1107.23,1065816600.0,5120491771.0,1213.26,992.67,1094.626,1099.27
2005-05-20,1100.49,1099.27,1094.67,1108.61,958404100.0,4520424454.0,1213.82,993.13,1102.082,1070.84
2005-05-23,1095.31,1070.84,1069.43,1095.31,953394500.0,4305639056.0,1209.2,989.34,1076.921,1073.85
2005-05-24,1066.0,1073.85,1057.54,1078.1,1102945400.0,5065246159.0,1177.93,963.76,1067.964,1072.14
2005-05-25,1072.52,1072.14,1064.88,1082.18,980759700.0,4489152091.0,1181.23,966.46,1072.955,1058.87
2005-05-26,1071.21,1058.87,1055.82,1077.44,949855600.0,4454779104.0,1179.35,964.92,1065.585,1051.95
2005-05-27,1056.32,1051.95,1050.06,1068.21,1014625100.0,4902913660.0,1164.75,952.98,1056.467,1060.16
2005-05-30,1049.72,1060.16,1043.28,1063.95,859981600.0,4083244334.0,1157.14,946.75,1053.286,1060.74
2005-05-31,1061.61,1060.74,1057.75,1070.5,923922400.0,4241956998.0,1166.18,954.15,1064.506,1039.19
2005-06-01,1059.61,1039.19,1035.71,1063.52,1006249000.0,4695648667.0,1166.81,954.66,1046.771,1016.06
2005-06-02,1036.73,1016.06,1008.75,1036.73,1146555600.0,5557807400.0,1143.11,935.27,1021.301,1013.64
2005-06-03,1013.9,1013.64,1000.52,1019.92,1001626800.0,4502218664.0,1117.67,914.46,1010.551,1034.38
2005-06-06,1010.38,1034.38,998.23,1034.85,1104359900.0,5027262794.0,1115.0,912.27,1017.302,1030.94
2005-06-07,1036.62,1030.94,1029.54,1055.63,1570305300.0,7466015889.0,1137.82,930.94,1042.162,1115.58
2005-06-08,1044.18,1115.58,1040.16,1118.69,4028285200.0,19011909799.0,1134.04,927.85,1091.807,1131.05
2005-06-09,1118.81,1131.05,1103.68,1146.42,4069092800.0,19595252127.0,1227.14,1004.02,1123.697,1108.29
2005-06-10,1130.55,1108.29,1101.83,1130.55,2841080100.0,13613185618.0,1244.16,1017.95,1114.113,1106.29
2005-06-13,1105.96,1106.29,1085.87,1112.1,1920377900.0,8935488315.0,1219.11,997.46,1101.957,1093.46
2005-06-14,1108.34,1093.46,1092.4,1119.68,1836825500.0,8745408882.0,1216.92,995.66,1107.011,1072.84
2005-06-15,1090.46,1072.84,1070.07,1090.46,1526763300.0,7353765066.0,1202.81,984.12,1079.099,1086.01
2005-06-16,1071.77,1086.01,1064.03,1086.35,1448308300.0,7028492934.0,1180.12,965.55,1075.019,1085.61
2005-06-17,1090.11,1085.61,1079.08,1094.67,1675256200.0,8420848126.0,1194.61,977.41,1085.132,1115.62
2005-06-20,1087.85,1115.62,1073.41,1115.86,2146861900.0,10148733457.0,1194.17,977.05,1098.864,1101.49
2005-06-21,1115.66,1101.49,1098.9,1115.66,1547809000.0,7335782311.0,1227.18,1004.06,1105.998,1102.03
2005-06-22,1098.96,1102.03,1090.74,1103.25,1235145300.0,5901879092.0,1211.63,991.34,1096.985,1093.7
2005-06-23,1100.56,1093.7,1092.48,1106.75,1148488600.0,5472687518.0,1212.24,991.83,1099.313,1101.88
2005-06-24,1091.99,1101.88,1087.69,1102.23,1112107500.0,5084831455.0,1203.07,984.33,1094.466,1124.64
2005-06-27,1108.46,1124.64,1108.46,1129.96,2184238100.0,10530160508.0,1212.07,991.69,1124.096,1108.59
2005-06-28,1120.94,1108.59,1105.34,1120.94,1345843100.0,6311797669.0,1237.1,1012.18,1110.476,1104.99
2005-06-29,1111.67,1104.99,1103.91,1113.52,1346937900.0,6542253118.0,1219.45,997.73,1108.609,1080.94
2005-06-30,1103.48,1080.94,1078.1,1103.48,1378595900.0,6406963194.0,1215.49,994.49,1088.865,1055.59
2005-07-01,1077.31,1055.59,1053.63,1077.31,1359781400.0,6137893150.0,1189.03,972.84,1063.771,1047.28
2005-07-04,1050.24,1047.28,1030.18,1050.24,1227595800.0,5092031903.0,1161.15,950.03,1038.044,1039.04
2005-07-05,1043.88,1039.04,1032.52,1047.82,1049488500.0,5146902358.0,1152.01,942.55,1040.05,1033.55
2005-07-06,1040.7,1033.55,1028.22,1044.78,919642800.0,4259548336.0,1142.95,935.14,1037.058,1038.6
2005-07-07,1033.22,1038.6,1030.5,1044.05,857042600.0,3675447724.0,1136.9,930.19,1036.61,1017.98
2005-07-08,1036.41,1017.98,1015.4,1036.41,1033736700.0,4339924414.0,1142.46,934.74,1021.326,1011.5
2005-07-11,1026.79,1011.5,1009.04,1043.21,1133036100.0,4783909296.0,1119.78,916.18,1027.065,1046.16
2005-07-12,1007.9,1046.16,1004.08,1048.92,1845780500.0,8182997692.0,1112.65,910.35,1029.922,1037.39
2005-07-13,1044.58,1037.39,1033.81,1045.94,1282197400.0,5622988097.0,1150.78,941.54,1038.999,1040.42
2005-07-14,1035.53,1040.42,1033.16,1049.88,1257109300.0,5531864993.0,1141.13,933.65,1040.911,1026.12
2005-07-15,1039.61,1026.12,1021.99,1046.36,1275051400.0,5238358872.0,1144.46,936.37,1031.451,1012.1
2005-07-18,1023.38,1012.1,1008.52,1023.38,1096484200.0,4263923089.0,1128.73,923.5,1015.231,1014.36
2005-07-19,1011.0,1014.36,1004.66,1020.67,988231600.0,3987357569.0,1113.31,910.89,1011.678,1021.05
2005-07-20,1013.98,1021.05,1008.68,1025.1,1056855900.0,4443606933.0,1115.79,912.92,1018.08,1020.63
2005-07-21,1020.69,1020.63,1009.99,1022.04,1114036000.0,4828597703.0,1123.16,918.95,1016.475,1046.32
2005-07-22,1026.13,1046.32,1024.0,1054.63,2548834900.0,10988269739.0,1122.7,918.57,1040.78,1045.4
2005-07-25,1045.27,1045.4,1040.59,1048.97,1413410800.0,6133576306.0,1150.95,941.69,1044.693,1072.81
2005-07-26,1046.54,1072.81,1046.54,1078.06,2557751000.0,10988613261.0,1149.94,940.86,1068.61,1089.91
2005-07-27,1072.56,1089.91,1068.5,1090.18,2381234800.0,10151048405.0,1180.09,965.53,1078.877,1086.55
2005-07-28,1090.11,1086.55,1083.36,1097.63,2469584700.0,10644640198.0,1198.9,980.92,1090.178,1083.03
2005-07-29,1084.97,1083.03,1077.12,1088.48,1768394400.0,7214533126.0,1195.2,977.89,1082.794,1088.95
2005-08-01,1082.8,1088.95,1081.12,1094.15,1473155100.0,6157190985.0,1191.34,974.73,1087.102,1104.04
2005-08-02,1089.53,1104.04,1084.8,1104.04,1901501900.0,7692844548.0,1197.84,980.05,1094.494,1107.7
2005-08-03,1106.32,1107.7,1103.9,1120.68,3143645400.0,12776479101.0,1214.44,993.63,1112.973,1102.59
2005-08-04,1104.91,1102.59,1099.13,1108.16,1943679800.0,7868619791.0,1218.47,996.93,1103.173,1128.74
2005-08-05,1102.62,1128.74,1102.6,1129.07,2709606900.0,12420792617.0,1212.85,992.33,1119.363,1138.88
2005-08-08,1131.8,1138.88,1131.8,1146.73,3023752600.0,13802876400.0,1241.62,1015.87,1138.793,1152.53
2005-08-09,1139.12,1152.53,1130.59,1152.94,2715409100.0,12046498213.0,1252.77,1024.99,1140.05,1165.03
2005-08-10,1153.21,1165.03,1144.95,1165.13,3142711500.0,13534191948.0,1267.79,1037.28,1154.828,1183.58
2005-08-11,1165.44,1183.58,1164.1,1184.26,3696703700.0,16887079977.0,1281.54,1048.53,1175.92,1167.91
2005-08-12,1185.27,1167.91,1161.79,1192.05,4047875500.0,18050448555.0,1301.94,1065.22,1178.052,1187.01
2005-08-15,1167.03,1187.01,1163.85,1187.8,3031951900.0,14789329131.0,1284.71,1051.12,1174.093,1177.28
2005-08-16,1188.02,1177.28,1170.11,1192.92,3315537900.0,15905673659.0,1305.71,1068.31,1181.334,1192.83
2005-08-17,1175.18,1192.83,1160.08,1193.57,3230734100.0,14750159881.0,1295.01,1059.55,1175.007,1148.04
2005-08-18,1194.44,1148.04,1146.56,1201.76,4920149600.0,22157494645.0,1312.12,1073.55,1184.793,1150.18
2005-08-19,1144.46,1150.18,1132.87,1157.37,3150118500.0,13643291194.0,1262.84,1033.23,1147.1,1158.6
2005-08-22,1148.97,1158.6,1142.68,1162.04,2403319800.0,10541833524.0,1265.2,1035.17,1152.158,1149.96
2005-08-23,1158.83,1149.96,1139.24,1159.63,2184070800.0,9541762874.0,1274.46,1042.74,1149.914,1167.14
2005-08-24,1151.45,1167.14,1151.45,1171.43,2267410900.0,9988171132.0,1264.95,1034.96,1164.656,1172.47
2005-08-25,1168.0,1172.47,1157.18,1172.69,2423209800.0,10524238060.0,1283.85,1050.42,1167.149,1171.86
2005-08-26,1173.01,1171.86,1163.99,1174.54,2429635600.0,10435816259.0,1289.72,1055.23,1169.81,1154.43
2005-08-29,1172.0,1154.43,1147.93,1172.01,2433319500.0,10038648666.0,1289.05,1054.67,1158.657,1146.38
2005-08-30,1151.62,1146.38,1145.27,1153.77,1855186200.0,8143989898.0,1269.87,1038.99,1148.679,1162.8
2005-08-31,1145.81,1162.8,1140.1,1163.52,2167609900.0,9602700078.0,1261.02,1031.75,1151.855,1184.93
2005-09-01,1163.7,1184.93,1160.05,1185.76,3383047500.0,15061854155.0,1279.08,1046.52,1176.588,1188.85
2005-09-02,1187.06,1188.85,1179.11,1188.91,2892049000.0,12859547726.0,1303.43,1066.44,1184.907,1196.22
2005-09-05,1189.07,1196.22,1184.01,1196.87,2670006600.0,11748627428.0,1307.73,1069.96,1190.156,1173.32
2005-09-06,1197.23,1173.32,1172.06,1201.82,3368527300.0,15305132545.0,1315.85,1076.6,1190.247,1194.31
2005-09-07,1170.77,1194.31,1168.58,1194.59,2860285100.0,13196057601.0,1290.65,1055.99,1179.996,1194.41
2005-09-08,1196.27,1194.41,1184.79,1201.46,3052805600.0,14509460137.0,1313.74,1074.88,1194.612,1189.63
2005-09-09,1194.49,1189.63,1184.42,1204.46,2215574600.0,10145676776.0,1313.85,1074.97,1193.536,1188.21
2005-09-12,1189.75,1188.21,1181.43,1191.93,1709668900.0,7740563991.0,1308.59,1070.66,1186.065,1207.16
2005-09-13,1188.25,1207.16,1186.22,1207.4,2591370500.0,11717912656.0,1307.03,1069.39,1196.175,1217.26
2005-09-14,1209.27,1217.26,1204.55,1217.41,3224376100.0,14981766088.0,1327.88,1086.45,1210.646,1217.28
2005-09-15,1217.52,1217.28,1210.72,1218.94,2721749200.0,12897080342.0,1338.99,1095.53,1215.493,1212.95
2005-09-16,1217.42,1212.95,1208.56,1217.76,2239722500.0,10462806779.0,1339.01,1095.55,1212.816,1220.63
2005-09-19,1213.49,1220.63,1210.19,1220.97,2465689300.0,11635692411.0,1334.24,1091.65,1215.917,1212.62
2005-09-20,1222.26,1212.62,1204.87,1223.57,3230069200.0,15130012474.0,1342.69,1098.56,1213.636,1187.99
2005-09-21,1210.85,1187.99,1186.98,1210.85,3179946400.0,14256992880.0,1333.88,1091.36,1195.529,1159.96
2005-09-22,1185.69,1159.96,1147.19,1185.69,2860227400.0,13184536857.0,1306.79,1069.19,1165.875,1151.98
2005-09-23,1157.3,1151.98,1149.74,1164.6,1877439400.0,8582252840.0,1275.96,1043.96,1157.065,1155.04
2005-09-26,1150.93,1155.04,1147.27,1155.6,1453813300.0,6863233444.0,1267.18,1036.78,1151.429,1133.24
2005-09-27,1155.05,1133.24,1132.53,1157.8,1809362900.0,8530863392.0,1270.55,1039.54,1142.665,1131.77
2005-09-28,1131.32,1131.77,1129.05,1142.49,1475154300.0,6830650086.0,1246.56,1019.91,1134.812,1155.48
2005-09-29,1134.44,1155.48,1134.44,1155.78,1853699200.0,8633593137.0,1244.95,1018.6,1147.928,1155.61
2005-09-30,1156.77,1155.61,1150.63,1158.7,1449348100.0,6959506603.0,1271.03,1039.94,1155.473,1138.95
2005-10-10,1153.67,1138.95,1137.29,1153.67,1172006500.0,5461397813.0,1271.18,1040.05,1144.509,1157.19
2005-10-11,1137.95,1157.19,1133.89,1157.3,1342656000.0,6399253859.0,1252.85,1025.06,1145.772,1161.85
2005-10-12,1157.48,1161.85,1152.25,1165.67,1846723100.0,9335207445.0,1272.91,1041.47,1157.836,1152.61
2005-10-13,1162.02,1152.61,1152.09,1165.36,1690523900.0,8600493455.0,1278.04,1045.67,1157.998,1139.55
2005-10-14,1152.37,1139.55,1135.51,1154.32,1514599900.0,7740778259.0,1267.87,1037.35,1145.206,1131.38
2005-10-17,1138.38,1131.38,1121.97,1138.38,1513523800.0,7421971653.0,1253.5,1025.59,1129.812,1141.2
2005-10-18,1131.26,1141.2,1129.67,1142.04,1892809000.0,9264639121.0,1244.51,1018.24,1135.895,1134.61
2005-10-19,1141.05,1134.61,1132.48,1150.59,1890839900.0,9088381830.0,1255.32,1027.08,1141.204,1135.95
2005-10-20,1133.45,1135.95,1119.38,1136.31,1737181700.0,8498979298.0,1248.07,1021.15,1126.452,1141.32
2005-10-21,1135.61,1141.32,1132.36,1145.99,1801115400.0,8653627199.0,1249.54,1022.35,1139.483,1141.17
2005-10-24,1141.33,1141.17,1133.92,1143.46,1727591300.0,8118828980.0,1255.45,1027.19,1139.321,1121.92
2005-10-25,1140.17,1121.92,1121.29,1140.17,1692991400.0,8050067377.0,1255.29,1027.05,1128.192,1097.16
2005-10-26,1119.43,1097.16,1094.57,1119.43,1921183500.0,8706265866.0,1234.11,1009.73,1105.933,1097.78
2005-10-27,1093.93,1097.78,1087.48,1101.27,1720374200.0,8081971104.0,1206.88,987.44,1094.093,1080.87
2005-10-28,1097.59,1080.87,1067.41,1102.02,1797392900.0,8018875998.0,1207.56,988.0,1082.806,1092.82
2005-10-31,1079.04,1092.82,1078.29,1096.15,1483514200.0,6516479252.0,1188.95,972.78,1089.278,1089.95
2005-11-01,1091.68,1089.95,1074.3,1094.15,1398550100.0,6325525521.0,1202.1,983.54,1084.085,1104.79
2005-11-02,1090.0,1104.79,1090.0,1108.88,1876477900.0,8157757354.0,1198.95,980.96,1103.016,1095.27
2005-11-03,1104.59,1095.27,1090.82,1111.44,1686269400.0,7510888302.0,1215.27,994.31,1099.886,1100.05
2005-11-04,1094.26,1100.05,1087.85,1100.43,1278313800.0,5950850807.0,1204.8,985.75,1094.13,1100.65
2005-11-07,1099.53,1100.65,1089.83,1100.95,1208227900.0,5464935472.0,1210.05,990.04,1094.441,1110.15
2005-11-08,1099.94,1110.15,1092.54,1111.12,1531116400.0,6723296311.0,1210.72,990.59,1103.189,1108.15
2005-11-09,1110.55,1108.15,1107.64,1117.06,1672545300.0,7503735562.0,1221.16,999.13,1112.5,1088.3
2005-11-10,1106.94,1088.3,1086.1,1106.94,1615598500.0,7112323820.0,1218.97,997.34,1095.618,1090.19
2005-11-11,1085.69,1090.19,1078.58,1094.31,1256003200.0,5378455751.0,1197.13,979.47,1086.76,1088.65
2005-11-14,1089.56,1088.65,1083.02,1089.71,920268800.0,3894572787.0,1199.21,981.18,1086.366,1087.51
2005-11-15,1088.51,1087.51,1082.51,1099.03,1221575300.0,5351842101.0,1197.52,979.79,1090.606,1095.89
2005-11-16,1086.83,1095.89,1075.43,1096.3,1260864600.0,5363158690.0,1196.26,978.76,1084.199,1095.31
2005-11-17,1094.88,1095.31,1090.36,1098.67,1196180200.0,5135462838.0,1205.48,986.3,1094.819,1117.0
2005-11-18,1095.52,1117.0,1093.53,1122.61,2248062900.0,9760979074.0,1204.84,985.78,1111.482,1119.94
2005-11-21,1117.78,1119.94,1114.24,1122.88,1554390600.0,6496171929.0,1228.7,1005.3,1118.419,1098.65
2005-11-22,1119.69,1098.65,1098.49,1119.69,1464680500.0,5958941132.0,1231.93,1007.94,1107.196,1105.75
2005-11-23,1096.56,1105.75,1093.95,1106.48,1260191900.0,4988739517.0,1208.52,988.79,1102.569,1113.37
2005-11-24,1105.34,1113.37,1103.76,1117.94,1714095800.0,7054042652.0,1216.32,995.17,1112.227,1114.92
2005-11-25,1113.28,1114.92,1107.21,1115.08,1550915000.0,6192051319.0,1224.71,1002.04,1111.524,1110.82
2005-11-28,1113.83,1110.82,1106.94,1119.35,1285240800.0,5410846132.0,1226.41,1003.42,1112.616,1096.99
2005-11-29,1109.57,1096.99,1095.34,1110.31,1187993800.0,4850380689.0,1221.91,999.74,1101.553,1099.26
2005-11-30,1095.3,1099.26,1090.72,1099.58,1087597500.0,4617599443.0,1206.68,987.29,1094.631,1098.75
2005-12-01,1098.78,1098.75,1094.44,1104.56,893211900.0,4050471415.0,1209.19,989.33,1098.633,1094.29
2005-12-02,1099.76,1094.29,1089.56,1102.76,1063697400.0,4672796743.0,1208.62,988.87,1096.234,1079.2
2005-12-05,1093.1,1079.2,1077.4,1093.1,1122496500.0,4817780008.0,1203.72,984.86,1083.929,1087.79
2005-12-06,1077.58,1087.79,1074.01,1089.59,1105274500.0,4877157993.0,1187.12,971.28,1083.914,1099.62
2005-12-07,1087.74,1099.62,1086.73,1100.05,1038938300.0,4594163246.0,1196.57,979.01,1093.79,1098.32
2005-12-08,1100.68,1098.32,1092.99,1106.34,1039870900.0,4671671004.0,1209.58,989.65,1099.758,1113.48
2005-12-09,1097.52,1113.48,1094.74,1114.58,1348701000.0,6071547008.0,1208.16,988.49,1106.876,1116.37
2005-12-12,1115.75,1116.37,1109.08,1118.53,1194463700.0,5462027464.0,1224.82,1002.13,1114.038,1117.85
2005-12-13,1115.77,1117.85,1106.75,1119.42,1137609200.0,5192940033.0,1228.0,1004.73,1113.057,1125.39
2005-12-14,1117.47,1125.39,1110.21,1127.63,1502212400.0,7022886804.0,1229.63,1006.06,1119.656,1123.56
2005-12-15,1125.67,1123.56,1121.56,1134.85,1682425900.0,7606543982.0,1237.93,1012.85,1127.329,1127.51
2005-12-16,1122.73,1127.51,1118.94,1127.94,1261077700.0,5810025347.0,1235.91,1011.2,1124.37,1131.75
2005-12-19,1127.84,1131.75,1123.5,1134.5,1222867800.0,5214816908.0,1240.26,1014.76,1129.192,1136.34
2005-12-20,1131.8,1136.34,1126.99,1136.39,1171271000.0,5224166565.0,1244.93,1018.58,1131.604,1130.76
2005-12-21,1135.98,1130.76,1128.94,1142.39,1229232200.0,5550112818.0,1249.98,1022.71,1134.805,1135.24
2005-12-22,1129.56,1135.24,1125.95,1136.0,1112153900.0,5187955174.0,1243.83,1017.68,1130.877,1144.87
2005-12-23,1135.7,1144.87,1135.07,1144.94,1447255300.0,6620143423.0,1248.76,1021.71,1140.514,1156.82
2005-12-26,1145.77,1156.82,1145.34,1159.78,1865313300.0,8583105005.0,1259.36,1030.38,1152.565,1154.29
2005-12-27,1157.49,1154.29,1149.85,1158.16,1567388300.0,7091742297.0,1272.51,1041.14,1154.021,1157.03
2005-12-28,1155.12,1157.03,1149.27,1157.2,1468028600.0,6585027609.0,1269.72,1038.86,1153.474,1169.86
2005-12-29,1157.51,1169.86,1157.51,1169.87,2180339900.0,10681224358.0,1272.74,1041.33,1164.041,1161.06
2005-12-30,1171.58,1161.06,1158.97,1173.06,2002793400.0,10196713857.0,1286.85,1052.88,1167.007,1180.96
2006-01-04,1163.88,1180.96,1161.91,1181.0,2325854200.0,11970425035.0,1277.16,1044.95,1173.104,1197.27
2006-01-05,1183.31,1197.27,1180.45,1197.84,2948447900.0,14767201450.0,1299.06,1062.87,1188.671,1209.42
2006-01-06,1198.81,1209.42,1191.61,1215.54,3434285600.0,17130467164.0,1317.0,1077.54,1204.733,1215.67
2006-01-09,1210.32,1215.67,1205.25,1217.31,2870665700.0,14206400301.0,1330.36,1088.48,1210.829,1220.62
2006-01-10,1215.85,1220.62,1203.65,1220.76,2679454700.0,13496372593.0,1337.23,1094.1,1212.585,1211.05
2006-01-11,1219.81,1211.05,1204.04,1223.56,3063146400.0,15064367454.0,1342.68,1098.56,1213.842,1226.7
2006-01-12,1208.77,1226.7,1205.28,1227.3,2701891600.0,12903535168.0,1332.16,1089.95,1216.84,1221.46
2006-01-13,1228.16,1221.46,1214.88,1231.22,2770857800.0,13205628847.0,1349.37,1104.03,1222.715,1202.87
2006-01-16,1221.11,1202.87,1202.59,1221.39,2527431800.0,11984845886.0,1343.6,1099.31,1214.761,1208.44
2006-01-17,1200.26,1208.44,1198.84,1209.02,1972646200.0,9452655613.0,1323.16,1082.58,1205.524,1233.35
2006-01-18,1207.53,1233.35,1206.36,1234.53,2666785400.0,12458427121.0,1329.28,1087.59,1225.367,1251.58
2006-01-19,1235.08,1251.58,1230.85,1251.96,3361774900.0,15371377884.0,1356.69,1110.02,1242.691,1255.31
2006-01-20,1251.41,1255.31,1247.2,1258.7,3320392300.0,16220854863.0,1376.73,1126.42,1252.787,1255.77
2006-01-23,1254.78,1255.77,1244.27,1257.35,2902866000.0,14114136663.0,1380.84,1129.78,1251.972,1252.06
2006-01-24,1256.01,1252.06,1247.01,1262.09,2967142100.0,15779296153.0,1381.35,1130.2,1254.195,1258.05
2006-01-25,1251.27,1258.05,1245.92,1260.17,2655866000.0,13682169574.0,1377.27,1126.86,1253.721,1287.63
2006-02-06,1263.0,1287.63,1263.0,1287.66,2917750700.0,14910754726.0,1383.85,1132.24,1276.382,1282.1
2006-02-07,1289.45,1282.1,1270.4,1297.4,3840474100.0,19670593251.0,1416.39,1158.86,1285.966,1290.06
2006-02-08,1282.12,1290.06,1276.02,1291.74,3285729900.0,16340287449.0,1410.31,1153.89,1283.514,1269.45
2006-02-09,1288.97,1269.45,1266.81,1288.97,2907909100.0,14199096200.0,1419.06,1161.05,1277.329,1282.66
2006-02-10,1269.54,1282.66,1266.22,1284.1,2631421100.0,13158590275.0,1396.4,1142.51,1276.381,1279.64
2006-02-13,1283.78,1279.64,1267.56,1284.95,2613177200.0,12998010712.0,1410.92,1154.39,1275.043,1286.33
2006-02-14,1279.63,1286.33,1275.85,1286.42,2254170400.0,11114639691.0,1407.6,1151.68,1281.585,1299.17
2006-02-15,1289.14,1299.17,1288.64,1300.99,3014790400.0,14778787047.0,1414.96,1157.69,1294.363,1270.63
2006-02-16,1298.5,1270.63,1268.56,1298.5,3235260700.0,15711529868.0,1429.08,1169.25,1279.525,1267.41
2006-02-17,1269.4,1267.41,1265.14,1280.04,2590306700.0,12612954583.0,1397.7,1143.57,1271.238,1267.54
2006-02-20,1268.11,1267.54,1265.38,1279.42,2154279700.0,10469048170.0,1394.15,1140.67,1271.418,1288.42
2006-02-21,1266.64,1288.42,1256.81,1288.55,2665902100.0,12932889789.0,1394.3,1140.79,1271.749,1284.23
2006-02-22,1288.85,1284.23,1282.91,1297.94,2851784100.0,13583894015.0,1417.26,1159.58,1290.503,1288.85
2006-02-23,1284.13,1288.85,1273.94,1289.94,2287504700.0,10638933783.0,1412.65,1155.8,1283.744,1296.87
2006-02-24,1289.43,1296.87,1286.96,1297.34,2357814800.0,11377200922.0,1417.73,1159.96,1292.757,1297.19
2006-02-27,1297.69,1297.19,1293.47,1304.61,2681978500.0,13278273095.0,1426.55,1167.18,1298.796,1299.03
2006-02-28,1294.81,1299.03,1277.74,1299.47,2364742200.0,11698977874.0,1426.9,1167.47,1288.22,1306.59
2006-03-01,1299.15,1306.59,1297.76,1308.2,2364067400.0,11713886665.0,1428.93,1169.13,1303.857,1285.67
2006-03-02,1306.59,1285.67,1281.57,1307.64,2844572900.0,14619800288.0,1437.24,1175.93,1298.842,1293.3
2006-03-03,1284.61,1293.3,1275.62,1295.41,2492545800.0,12505595080.0,1414.23,1157.1,1285.886,1288.95
2006-03-06,1292.75,1288.95,1286.64,1296.85,2032958200.0,9697600024.0,1422.63,1163.97,1291.184,1259.92
2006-03-07,1288.26,1259.92,1257.54,1288.26,2265339500.0,10611752979.0,1417.85,1160.06,1270.527,1250.38
2006-03-08,1256.68,1250.38,1238.16,1258.24,1984157400.0,9328367206.0,1385.91,1133.92,1248.978,1245.17
2006-03-09,1247.46,1245.17,1242.68,1253.76,1538593400.0,7572686295.0,1375.42,1125.35,1247.722,1245.65
2006-03-10,1245.19,1245.65,1240.75,1253.91,1409562600.0,7034995125.0,1369.68,1120.65,1246.817,1259.67
